Date,Price,Open,High,Low,Vol.,Change %
06/16/2017,200.75,201.45,201.58,200.08,,-0.12%
06/15/2017,200.99,199.38,201.5,199.1,,0.45%
06/14/2017,200.09,200.67,201.42,199.51,,0.29%
06/13/2017,199.51,198.78,199.66,198.34,,0.17%
06/12/2017,199.17,197.48,199.22,196.91,,0.56%
06/09/2017,198.07,196.91,198.54,196.35,,0.44%
06/08/2017,197.21,198.22,198.27,195.51,,-0.42%
06/07/2017,198.04,197.07,198.17,197.05,,0.47%
06/06/2017,197.11,197.79,197.95,196.92,,-0.44%
06/05/2017,197.99,198.38,198.45,197.04,,-0.34%
06/02/2017,198.67,197.66,198.92,197.47,,0.85%
06/01/2017,197.0,196.28,197.15,195.42,,0.38%
05/31/2017,196.25,196.72,197.46,195.96,,-0.13%
05/30/2017,196.51,197.13,197.46,196.51,,-0.33%
05/26/2017,197.16,198.43,198.56,196.66,,-0.65%
05/25/2017,198.44,198.02,199.23,197.34,,0.36%
05/24/2017,197.72,196.61,197.93,196.61,,0.64%
05/23/2017,196.47,196.52,197.3,196.37,,0.08%
05/22/2017,196.31,195.79,196.87,195.54,,0.27%
05/19/2017,195.79,194.59,196.72,193.79,,0.57%
05/18/2017,194.68,193.92,195.05,192.78,,0.23%
05/17/2017,194.24,192.63,195.28,192.63,,0.61%
05/16/2017,193.06,193.95,193.99,192.66,,-0.53%
05/15/2017,194.08,193.28,195.1,193.26,,0.34%
05/12/2017,193.42,194.09,194.35,193.17,,-0.38%
05/11/2017,194.16,194.39,194.39,192.67,,-0.51%
05/10/2017,195.16,193.96,195.73,193.7,,0.59%
05/09/2017,194.02,194.8,194.81,193.41,,-0.41%
05/08/2017,194.82,196.15,196.29,193.81,,-0.54%
05/05/2017,195.88,194.63,195.88,194.49,,0.75%
05/04/2017,194.43,193.69,194.61,192.27,,0.08%
05/03/2017,194.28,196.96,196.96,193.86,,-1.26%
05/02/2017,196.75,196.9,197.43,195.89,,0.08%
05/01/2017,196.59,195.76,197.02,195.0,,0.62%
04/28/2017,195.37,196.37,196.38,194.52,,-0.60%
04/27/2017,196.54,197.15,197.72,196.23,,0.08%
04/26/2017,196.38,197.79,198.11,196.29,,-0.85%
04/25/2017,198.07,198.09,198.42,197.36,,0.23%
04/24/2017,197.62,200.56,200.63,196.17,,-0.91%
04/21/2017,199.44,200.21,200.54,199.23,,-0.48%
04/20/2017,200.4,200.56,200.59,199.33,,-0.02%
04/19/2017,200.44,200.98,201.27,200.13,,-0.24%
04/18/2017,200.92,200.12,201.06,199.93,,0.27%
04/17/2017,200.38,198.42,200.38,198.42,,1.16%
04/13/2017,198.08,198.58,198.96,197.95,,-0.23%
04/12/2017,198.53,198.45,199.32,198.17,,-0.14%
04/11/2017,198.8,198.01,199.14,197.86,,0.42%
04/10/2017,197.96,196.61,198.18,196.44,,0.67%
04/07/2017,196.65,196.37,197.4,196.21,,0.17%
04/06/2017,196.32,195.18,196.52,194.44,,0.50%
04/05/2017,195.34,195.09,196.34,195.07,,0.16%
04/04/2017,195.03,195.38,196.51,194.86,,-0.30%
04/03/2017,195.62,195.4,195.87,194.8,,0.11%
03/31/2017,195.41,194.2,195.9,194.09,,0.49%
03/30/2017,194.46,193.86,194.63,192.46,,0.19%
03/29/2017,194.09,193.16,194.1,192.68,,0.25%
03/28/2017,193.6,192.66,193.81,191.5,,0.48%
03/27/2017,192.68,193.25,194.27,192.07,,-0.62%
03/24/2017,193.89,194.47,195.15,193.56,,-0.15%
03/23/2017,194.18,192.65,195.31,192.54,,0.72%
03/22/2017,192.8,192.84,193.03,191.08,,0.18%
03/21/2017,192.45,193.21,193.99,192.35,,-0.16%
03/20/2017,192.75,192.77,193.45,192.28,,0.13%
03/17/2017,192.5,192.62,193.45,192.08,,0.18%
03/16/2017,192.15,192.72,193.42,191.76,,-0.29%
03/15/2017,192.71,189.5,193.47,189.4,,1.91%
03/14/2017,189.09,189.25,189.72,188.28,,-0.15%
03/13/2017,189.38,189.42,190.2,188.75,,0.04%
03/10/2017,189.31,190.82,191.92,188.3,,-0.17%
03/09/2017,189.64,192.05,192.73,189.27,,-1.28%
03/08/2017,192.1,194.4,194.4,192.0,,-1.49%
03/07/2017,195.0,195.45,195.55,193.97,,-0.33%
03/06/2017,195.64,195.82,196.03,194.76,,-0.40%
03/03/2017,196.43,196.83,196.83,194.69,,-0.40%
03/02/2017,197.21,197.39,197.84,196.62,,-0.27%
03/01/2017,197.75,198.04,198.89,196.92,,-0.33%
02/28/2017,198.4,198.56,199.24,197.95,,-0.29%
02/27/2017,198.97,198.23,199.66,198.05,,0.48%
02/24/2017,198.01,196.76,198.05,196.05,,0.48%
02/23/2017,197.07,196.72,197.21,195.48,,0.63%
02/22/2017,195.83,196.99,197.37,194.96,,-0.31%
02/21/2017,196.43,193.86,196.67,193.5,,1.33%
02/17/2017,193.85,193.64,194.37,192.72,,0.28%
02/16/2017,193.31,192.67,194.69,192.55,,0.43%
02/15/2017,192.48,192.1,192.9,190.86,,-0.30%
02/14/2017,193.05,193.51,193.51,191.36,,-0.53%
02/13/2017,194.07,193.5,194.35,192.52,,0.49%
02/10/2017,193.13,191.79,193.3,191.58,,0.56%
02/09/2017,192.05,191.47,192.19,190.99,,0.35%
02/08/2017,191.38,189.85,191.68,189.84,,0.89%
02/07/2017,189.7,190.25,190.77,189.47,,-0.21%
02/06/2017,190.1,190.97,191.32,189.82,,-0.59%
02/03/2017,191.23,191.12,191.75,190.51,,0.56%
02/02/2017,190.16,187.99,190.34,187.99,,1.25%
02/01/2017,187.82,190.2,190.89,187.78,,-1.14%
01/31/2017,189.99,189.1,191.01,189.1,,0.79%
01/30/2017,188.5,189.11,189.25,187.86,,-0.49%
01/27/2017,189.43,191.56,191.65,188.79,,-0.89%
01/26/2017,191.14,191.39,192.41,190.9,,-0.04%
01/25/2017,191.21,192.53,192.7,190.69,,-0.61%
01/24/2017,192.39,192.6,193.07,191.64,,0.00%
01/23/2017,192.39,191.2,192.71,191.06,,0.59%
01/20/2017,191.27,190.07,191.36,189.64,,0.68%
01/19/2017,189.97,191.31,191.38,189.64,,-0.99%
01/18/2017,191.87,191.51,192.63,191.19,,0.18%
01/17/2017,191.53,190.14,191.55,190.14,,0.84%
01/13/2017,189.94,190.15,190.75,189.58,,-0.24%
01/12/2017,190.4,189.3,190.52,188.12,,0.40%
01/11/2017,189.65,190.43,190.93,189.48,,-0.48%
01/10/2017,190.57,192.5,192.54,190.5,,-1.29%
01/09/2017,193.06,194.39,194.41,192.9,,-0.64%
01/06/2017,194.31,193.92,195.2,193.36,,-0.02%
01/05/2017,194.35,192.13,194.47,190.85,,0.52%
01/04/2017,193.35,191.19,193.68,191.01,,1.24%
01/03/2017,190.98,191.29,191.36,189.59,,0.39%
12/30/2016,190.23,188.66,190.7,188.05,,0.89%
12/29/2016,188.56,187.06,189.12,186.38,,0.89%
12/28/2016,186.9,188.55,188.65,186.47,,-0.86%
12/27/2016,188.53,188.18,189.11,187.62,,0.27%
12/23/2016,188.03,188.18,188.41,187.35,,0.06%
12/22/2016,187.91,188.03,188.03,186.05,,-0.12%
12/21/2016,188.14,190.88,191.8,188.13,,-1.32%
12/20/2016,190.66,190.35,191.49,189.54,,0.07%
12/19/2016,190.52,189.64,191.07,189.48,,0.96%
12/16/2016,188.7,187.22,189.87,187.22,,1.21%
12/15/2016,186.45,187.5,188.44,185.98,,-0.71%
12/14/2016,187.79,191.3,191.35,187.44,,-1.92%
12/13/2016,191.46,191.69,192.14,190.1,,0.22%
12/12/2016,191.04,188.96,191.17,188.61,,0.95%
12/09/2016,189.25,189.54,191.01,189.0,,-0.08%
12/08/2016,189.4,187.98,190.14,186.98,,0.46%
12/07/2016,188.53,185.04,188.64,185.02,,2.21%
12/06/2016,184.45,184.44,185.62,183.7,,0.32%
12/05/2016,183.87,182.75,183.93,181.92,,0.76%
12/02/2016,182.49,181.08,184.0,181.08,,1.15%
12/01/2016,180.41,182.66,182.66,179.69,,-1.56%
11/30/2016,183.27,184.44,184.78,182.76,,-1.23%
11/29/2016,185.56,184.38,186.56,184.38,,0.67%
11/28/2016,184.32,183.68,185.58,183.68,,0.30%
11/25/2016,183.76,183.12,184.66,183.12,,0.44%
11/23/2016,182.96,183.39,183.39,181.62,,-0.70%
11/22/2016,184.25,181.94,184.46,181.4,,1.69%
11/21/2016,181.19,182.03,183.08,180.95,,-0.17%
11/18/2016,181.5,181.26,182.07,180.28,,0.19%
11/17/2016,181.16,182.86,183.84,180.9,,-0.98%
11/16/2016,182.95,183.06,183.77,181.55,,-0.11%
11/15/2016,183.16,184.9,186.46,182.08,,-0.65%
11/14/2016,184.36,180.57,184.96,178.5,,1.90%
11/11/2016,180.92,180.57,182.94,180.57,,0.14%
11/10/2016,180.67,183.11,183.11,177.96,,-1.52%
11/09/2016,183.46,184.93,185.0,180.53,,-2.28%
11/08/2016,187.75,186.79,188.23,186.16,,0.58%
11/07/2016,186.66,185.13,186.73,185.04,,1.75%
11/04/2016,183.45,182.39,183.89,181.67,,0.76%
11/03/2016,182.06,182.85,183.26,181.8,,-0.54%
11/02/2016,183.05,185.91,185.91,183.04,,-1.45%
11/01/2016,185.74,189.3,189.3,185.09,,-2.03%
10/31/2016,189.58,187.81,189.79,187.07,,1.38%
10/28/2016,187.0,186.82,188.54,186.44,,0.28%
10/27/2016,186.47,190.77,190.77,186.0,,-2.45%
10/26/2016,191.15,192.83,192.91,189.91,,-1.28%
10/25/2016,193.62,193.85,193.86,192.69,,-0.25%
10/24/2016,194.1,194.24,195.83,193.42,,0.27%
10/21/2016,193.58,192.9,193.68,192.29,,-0.12%
10/20/2016,193.81,194.58,195.01,192.94,,-0.34%
10/19/2016,194.48,193.88,194.49,192.71,,0.34%
10/18/2016,193.82,193.71,194.96,193.42,,0.54%
10/17/2016,192.77,192.88,193.66,192.56,,0.12%
10/14/2016,192.54,193.36,194.4,192.25,,-0.27%
10/13/2016,193.07,191.43,193.29,191.03,,0.52%
10/12/2016,192.07,189.85,192.17,189.82,,1.31%
10/11/2016,189.59,191.0,191.32,189.0,,-0.85%
10/10/2016,191.22,190.56,191.93,190.56,,0.50%
10/07/2016,190.26,191.25,193.5,189.46,,-0.23%
10/06/2016,190.69,189.73,192.03,187.98,,0.21%
10/05/2016,190.29,194.45,195.1,189.83,,-1.93%
10/04/2016,194.04,197.07,197.07,193.05,,-1.59%
10/03/2016,197.17,200.25,200.25,196.85,,-1.81%
09/30/2016,200.81,202.77,203.98,200.8,,-0.52%
09/29/2016,201.86,203.9,204.07,201.34,,-1.26%
09/28/2016,204.43,203.6,204.53,202.86,,0.53%
09/27/2016,203.35,205.27,205.35,203.12,,-0.75%
09/26/2016,204.88,204.08,205.38,203.63,,0.16%
09/23/2016,204.56,203.45,205.41,201.8,,0.28%
09/22/2016,203.98,201.18,204.15,201.18,,1.90%
09/21/2016,200.17,197.85,200.45,195.6,,1.21%
09/20/2016,197.77,198.91,199.29,197.75,,-0.18%
09/19/2016,198.13,196.86,198.29,196.86,,0.97%
09/16/2016,196.22,196.34,196.42,195.0,,-0.19%
09/15/2016,196.59,195.52,196.87,194.63,,0.46%
09/14/2016,195.69,195.49,196.87,195.1,,0.29%
09/13/2016,195.13,199.31,199.31,194.75,,-2.58%
09/12/2016,200.3,197.22,201.14,197.1,,1.27%
09/09/2016,197.79,204.03,204.03,197.79,,-3.94%
09/08/2016,205.9,207.57,207.57,205.88,,-1.22%
09/07/2016,208.44,207.53,208.52,206.68,,0.34%
09/06/2016,207.73,206.18,207.73,205.2,,0.96%
09/02/2016,205.76,205.13,207.91,204.81,,0.68%
09/01/2016,204.37,204.48,204.97,203.45,,-0.08%
08/31/2016,204.53,204.21,205.04,203.47,,0.04%
08/30/2016,204.44,204.97,205.04,202.9,,-0.20%
08/29/2016,204.85,203.2,205.22,203.2,,1.03%
08/26/2016,202.76,205.22,206.42,201.56,,-1.02%
08/25/2016,204.84,204.06,206.32,204.06,,0.42%
08/24/2016,203.99,204.83,205.01,203.23,,-0.36%
08/23/2016,204.72,205.37,205.75,204.7,,0.03%
08/22/2016,204.65,203.91,204.77,203.65,,0.45%
08/19/2016,203.74,205.14,205.14,203.11,,-0.83%
08/18/2016,205.45,205.77,206.32,204.63,,-0.20%
08/17/2016,205.87,205.34,206.03,203.69,,0.34%
08/16/2016,205.17,207.05,207.05,204.9,,-1.17%
08/15/2016,207.59,207.9,208.43,207.46,,-0.15%
08/12/2016,207.9,207.4,209.46,207.4,,0.27%
08/11/2016,207.33,209.34,209.45,206.42,,-1.00%
08/10/2016,209.42,209.72,210.52,208.84,,-0.07%
08/09/2016,209.56,208.45,209.63,207.57,,0.47%
08/08/2016,208.59,208.53,209.73,208.14,,0.02%
08/05/2016,208.55,208.63,209.11,207.9,,0.02%
08/04/2016,208.5,209.15,209.16,207.81,,-0.28%
08/03/2016,209.08,210.12,210.12,208.32,,-0.64%
08/02/2016,210.42,212.89,213.09,210.01,,-1.54%
08/01/2016,213.72,212.62,213.74,212.62,,0.51%
07/29/2016,212.64,210.53,213.72,210.53,,0.90%
07/28/2016,210.75,209.41,211.42,208.56,,0.55%
07/27/2016,209.6,211.67,211.68,208.05,,-0.96%
07/26/2016,211.63,212.29,212.29,210.96,,-0.31%
07/25/2016,212.29,212.96,213.38,211.5,,-0.21%
07/22/2016,212.74,210.88,213.32,210.85,,0.84%
07/21/2016,210.97,210.21,211.03,209.39,,0.12%
07/20/2016,210.72,211.0,211.08,210.06,,-0.08%
07/19/2016,210.88,209.82,210.88,209.0,,0.46%
07/18/2016,209.92,209.93,210.17,209.4,,0.06%
07/15/2016,209.79,210.02,210.06,208.39,,-0.09%
07/14/2016,209.98,211.34,211.34,209.21,,-0.62%
07/13/2016,211.29,210.91,211.42,210.06,,0.38%
07/12/2016,210.49,209.94,210.5,208.55,,0.23%
07/11/2016,210.0,209.22,210.34,207.93,,0.51%
07/08/2016,208.94,206.61,208.97,206.45,,1.69%
07/07/2016,205.46,207.24,207.24,204.74,,-0.99%
07/06/2016,207.52,208.31,208.4,206.45,,-0.50%
07/05/2016,208.57,206.48,208.61,206.48,,0.94%
07/01/2016,206.62,206.99,208.1,206.0,,-0.06%
06/30/2016,206.74,205.12,206.75,203.75,,0.91%
06/29/2016,204.88,203.0,204.94,203.0,,1.46%
06/28/2016,201.93,198.6,201.93,198.53,,2.07%
06/27/2016,197.83,196.64,198.05,195.05,,0.16%
06/24/2016,197.51,198.5,199.91,196.48,,-1.56%
06/23/2016,200.65,200.13,200.8,199.92,,0.71%
06/22/2016,199.23,199.67,199.84,198.73,,-0.11%
06/21/2016,199.44,198.61,199.92,198.55,,0.63%
06/20/2016,198.19,199.3,200.48,198.07,,0.13%
06/17/2016,197.93,198.27,198.27,196.47,,-0.26%
06/16/2016,198.45,196.65,198.53,196.02,,0.65%
06/15/2016,197.16,195.7,197.88,195.56,,0.85%
06/14/2016,195.49,196.23,196.52,194.91,,-0.43%
06/13/2016,196.33,196.26,197.75,196.16,,-0.03%
06/10/2016,196.38,196.5,196.95,195.88,,-0.40%
06/09/2016,197.17,196.64,197.28,196.16,,0.13%
06/08/2016,196.92,196.27,197.09,195.7,,0.32%
06/07/2016,196.3,195.24,197.01,195.24,,0.57%
06/06/2016,195.19,196.3,196.69,194.24,,-0.54%
06/03/2016,196.24,196.53,197.35,195.39,,0.27%
06/02/2016,195.71,194.37,195.72,193.63,,0.40%
06/01/2016,194.93,194.61,195.29,193.92,,-0.14%
05/31/2016,195.2,195.48,195.66,194.18,,-0.06%
05/27/2016,195.32,194.63,196.13,194.63,,0.43%
05/26/2016,194.48,194.32,194.99,193.66,,0.05%
05/25/2016,194.38,194.44,194.8,192.75,,0.19%
05/24/2016,194.02,192.54,194.43,192.54,,1.06%
05/23/2016,191.99,192.02,192.47,191.4,,0.09%
05/20/2016,191.81,191.08,192.04,190.91,,0.68%
05/19/2016,190.51,191.08,191.1,189.51,,-0.98%
05/18/2016,192.4,194.68,194.68,190.22,,-1.36%
05/17/2016,195.06,197.93,197.93,194.27,,-1.64%
05/16/2016,198.31,196.64,198.75,196.52,,0.90%
05/13/2016,196.54,198.6,198.6,195.97,,-1.20%
05/12/2016,198.92,197.97,199.51,196.57,,0.69%
05/11/2016,197.55,201.94,201.94,197.16,,-2.28%
05/10/2016,202.15,202.01,202.34,201.23,,0.27%
05/09/2016,201.61,200.15,201.86,200.14,,0.79%
05/06/2016,200.03,198.0,200.09,197.15,,0.79%
05/05/2016,198.46,197.93,198.81,197.38,,0.26%
05/04/2016,197.94,194.49,198.16,194.24,,1.38%
05/03/2016,195.25,194.99,195.37,193.96,,-0.11%
05/02/2016,195.46,193.02,195.9,193.02,,1.46%
04/29/2016,192.65,193.75,193.75,190.9,,-0.70%
04/28/2016,194.0,194.4,195.47,193.48,,-0.38%
04/27/2016,194.74,195.3,195.31,192.94,,-0.31%
04/26/2016,195.35,195.04,196.24,194.59,,0.29%
04/25/2016,194.79,193.35,194.79,192.97,,0.61%
04/22/2016,193.61,191.48,193.92,191.48,,1.26%
04/21/2016,191.21,194.58,194.8,190.86,,-1.79%
04/20/2016,194.69,197.69,197.79,194.54,,-1.51%
04/19/2016,197.68,197.81,197.93,196.87,,-0.04%
04/18/2016,197.76,196.42,197.77,196.06,,0.58%
04/15/2016,196.61,195.32,197.01,194.95,,0.64%
04/14/2016,195.36,196.52,196.52,195.03,,-0.67%
04/13/2016,196.68,197.9,198.07,196.07,,-0.40%
04/12/2016,197.46,196.47,197.97,196.13,,0.68%
04/11/2016,196.12,197.14,197.5,196.12,,-0.41%
04/08/2016,196.93,196.1,197.66,196.1,,0.61%
04/07/2016,195.74,196.62,196.78,194.95,,-0.63%
04/06/2016,196.99,196.09,197.13,195.37,,0.38%
04/05/2016,196.24,197.01,197.35,195.93,,-0.68%
04/04/2016,197.58,197.72,198.31,196.94,,0.01%
04/01/2016,197.56,196.84,198.01,195.94,,0.20%
03/31/2016,197.16,196.11,197.4,195.98,,0.53%
03/30/2016,196.13,196.88,197.3,196.07,,-0.26%
03/29/2016,196.64,193.01,196.67,192.83,,1.78%
03/28/2016,193.21,191.87,193.79,191.57,,0.86%
03/24/2016,191.57,191.22,191.76,189.96,,0.04%
03/23/2016,191.49,192.35,192.62,191.48,,-0.48%
03/22/2016,192.41,192.1,193.03,191.52,,-0.01%
03/21/2016,192.43,193.6,194.33,192.24,,-0.74%
03/18/2016,193.86,194.69,195.19,193.8,,-0.44%
03/17/2016,194.71,191.73,195.13,191.65,,1.59%
03/16/2016,191.66,189.3,192.08,188.58,,0.96%
03/15/2016,189.84,189.07,190.15,188.49,,0.12%
03/14/2016,189.62,189.63,189.83,188.45,,-0.13%
03/11/2016,189.86,186.02,189.92,186.02,,2.57%
03/10/2016,185.11,185.53,187.09,183.29,,-0.14%
03/09/2016,185.37,184.84,186.42,184.84,,0.42%
03/08/2016,184.6,185.98,186.21,184.4,,-0.94%
03/07/2016,186.35,185.53,186.88,184.89,,0.10%
03/04/2016,186.16,185.74,186.4,184.76,,0.18%
03/03/2016,185.82,185.14,185.83,183.91,,0.33%
03/02/2016,185.2,183.68,185.2,183.63,,0.56%
03/01/2016,184.17,179.72,184.18,179.72,,2.87%
02/29/2016,179.04,179.19,181.33,178.81,,-0.06%
02/26/2016,179.15,179.66,180.41,178.79,,-0.33%
02/25/2016,179.75,177.26,179.79,177.26,,1.77%
02/24/2016,176.63,176.29,177.13,174.94,,-0.06%
02/23/2016,176.74,176.96,178.43,176.49,,-0.30%
02/22/2016,177.28,175.86,178.21,175.86,,1.26%
02/19/2016,175.07,173.93,175.98,172.78,,0.37%
02/18/2016,174.43,172.84,175.04,172.26,,0.92%
02/17/2016,172.84,171.48,174.09,171.48,,0.97%
02/16/2016,171.18,169.12,171.26,168.92,,1.71%
02/12/2016,168.3,167.22,168.5,166.53,,1.34%
02/11/2016,166.07,167.18,167.2,164.66,,-1.28%
02/10/2016,168.22,167.45,170.44,167.45,,0.60%
02/09/2016,167.21,169.52,169.52,165.53,,-1.81%
02/08/2016,170.29,175.12,175.12,167.63,,-3.03%
02/05/2016,175.61,180.18,180.18,175.37,,-2.75%
02/04/2016,180.58,180.38,181.55,178.68,,0.07%
02/03/2016,180.46,180.2,181.04,177.92,,0.42%
02/02/2016,179.7,181.18,181.33,178.98,,-1.11%
02/01/2016,181.71,180.68,183.13,179.71,,0.15%
01/29/2016,181.44,179.13,181.67,177.25,,1.91%
01/28/2016,178.04,180.05,180.96,177.46,,-0.94%
01/27/2016,179.73,182.8,182.8,178.46,,-1.80%
01/26/2016,183.03,180.02,183.15,180.0,,1.96%
01/25/2016,179.51,181.05,182.18,179.44,,-0.89%
01/22/2016,181.12,177.76,182.0,177.76,,2.65%
01/21/2016,176.45,175.37,178.58,174.46,,0.87%
01/20/2016,174.93,179.57,179.57,171.64,,-3.04%
01/19/2016,180.42,179.91,181.82,179.57,,0.71%
01/15/2016,179.14,181.13,181.13,177.89,,-1.27%
01/14/2016,181.45,181.63,183.02,180.23,,0.03%
01/13/2016,181.39,184.23,186.37,181.24,,-1.45%
01/12/2016,184.05,185.55,185.69,183.15,,-0.51%
01/11/2016,184.99,184.63,185.92,184.34,,0.52%
01/08/2016,184.03,186.96,187.79,183.78,,-1.38%
01/07/2016,186.6,189.67,189.67,186.29,,-2.04%
01/06/2016,190.48,190.85,191.01,189.51,,-0.66%
01/05/2016,191.75,188.24,192.1,188.24,,2.03%
01/04/2016,187.93,189.02,189.02,186.14,,-1.20%
12/31/2015,190.22,191.75,192.02,190.14,,-0.81%
12/30/2015,191.77,192.59,193.07,191.73,,-0.57%
12/29/2015,192.87,191.45,193.03,191.45,,0.96%
12/28/2015,191.03,189.82,191.12,189.28,,0.48%
12/24/2015,190.12,190.11,190.84,189.31,,-0.05%
12/23/2015,190.21,187.96,190.26,187.96,,1.26%
12/22/2015,187.85,187.53,188.8,187.53,,0.47%
12/21/2015,186.97,186.64,187.7,185.9,,0.63%
12/18/2015,185.8,188.47,188.5,185.8,,-1.47%
12/17/2015,188.58,189.83,189.91,188.11,,-0.71%
12/16/2015,189.92,186.7,190.34,186.7,,1.94%
12/15/2015,186.3,185.1,187.44,185.1,,1.06%
12/14/2015,184.34,183.39,184.5,182.35,,0.57%
12/11/2015,183.3,183.02,184.14,182.08,,-0.36%
12/10/2015,183.96,185.69,186.26,183.91,,-0.84%
12/09/2015,185.52,186.03,187.74,184.74,,-0.77%
12/08/2015,186.96,186.94,187.49,185.96,,-0.09%
12/07/2015,187.13,186.9,187.52,186.38,,-0.09%
12/04/2015,187.3,184.04,187.45,184.04,,2.05%
12/03/2015,183.53,186.25,186.25,182.95,,-1.43%
12/02/2015,186.19,189.85,189.85,185.95,,-2.05%
12/01/2015,190.08,187.5,190.1,187.5,,1.57%
11/30/2015,187.15,188.85,189.43,186.74,,-0.81%
11/27/2015,188.68,187.23,189.21,187.15,,0.72%
11/25/2015,187.34,186.78,187.74,186.74,,0.38%
11/24/2015,186.64,187.44,187.44,185.38,,-0.67%
11/23/2015,187.9,187.85,188.89,187.3,,0.06%
11/20/2015,187.79,185.82,187.89,185.82,,1.15%
11/19/2015,185.66,185.04,186.26,184.76,,0.34%
11/18/2015,185.04,182.91,185.15,182.25,,1.30%
11/17/2015,182.67,182.23,184.12,182.09,,0.13%
11/16/2015,182.43,180.07,182.43,179.65,,1.30%
11/13/2015,180.09,182.68,183.37,180.02,,-1.25%
11/12/2015,182.37,183.33,183.52,182.02,,-0.67%
11/11/2015,183.6,183.39,184.27,182.8,,0.23%
11/10/2015,183.17,181.98,183.73,181.93,,0.80%
11/09/2015,181.72,183.76,183.98,180.42,,-1.29%
11/06/2015,184.1,188.97,188.97,182.76,,-3.24%
11/05/2015,190.26,190.08,190.44,188.73,,-0.01%
11/04/2015,190.28,191.56,191.87,189.77,,-0.57%
11/03/2015,191.38,192.94,192.94,190.83,,-1.03%
11/02/2015,193.38,189.08,193.39,188.85,,2.34%
10/30/2015,188.95,190.57,190.67,188.48,,-0.75%
10/29/2015,190.38,189.56,190.58,188.74,,0.03%
10/28/2015,190.33,190.21,191.42,187.3,,0.16%
10/27/2015,190.02,189.81,190.16,189.07,,-0.05%
10/26/2015,190.12,189.86,190.32,188.49,,0.18%
10/23/2015,189.78,192.33,192.33,188.8,,-1.19%
10/22/2015,192.07,189.88,192.36,189.88,,1.44%
10/21/2015,189.35,189.92,190.76,189.13,,-0.13%
10/20/2015,189.6,189.75,190.07,188.74,,-0.12%
10/19/2015,189.82,187.1,189.86,187.05,,1.34%
10/16/2015,187.31,185.47,187.45,185.47,,0.99%
10/15/2015,185.47,183.22,185.47,183.22,,1.41%
10/14/2015,182.89,184.31,184.75,182.54,,-0.72%
10/13/2015,184.22,185.11,185.62,183.78,,-0.74%
10/12/2015,185.6,184.71,186.13,184.56,,0.56%
10/09/2015,184.56,185.05,185.05,183.71,,-0.24%
10/08/2015,185.0,183.33,185.16,182.39,,0.84%
10/07/2015,183.46,182.05,183.46,181.89,,0.89%
10/06/2015,181.84,182.47,183.06,181.63,,-0.39%
10/05/2015,182.55,179.47,182.64,179.47,,1.88%
10/02/2015,179.18,176.94,179.18,175.78,,0.82%
10/01/2015,177.72,176.86,177.78,175.84,,0.54%
09/30/2015,176.77,175.75,176.94,175.17,,1.01%
09/29/2015,175.01,173.04,175.6,172.92,,1.25%
09/28/2015,172.85,175.71,175.71,171.9,,-1.95%
09/25/2015,176.29,175.47,177.44,174.87,,0.77%
09/24/2015,174.94,176.39,176.91,173.83,,-1.01%
09/23/2015,176.73,176.05,177.55,175.35,,0.40%
09/22/2015,176.03,177.35,177.66,175.53,,-1.28%
09/21/2015,178.31,177.17,178.91,177.05,,0.79%
09/18/2015,176.92,177.42,179.2,175.94,,-0.28%
09/17/2015,177.41,175.74,180.43,174.91,,0.94%
09/16/2015,175.76,173.59,176.17,173.42,,1.22%
09/15/2015,173.65,172.26,174.06,171.04,,0.94%
09/14/2015,172.03,172.43,172.64,171.4,,-0.13%
09/11/2015,172.26,169.48,172.26,169.04,,1.48%
09/10/2015,169.74,169.4,171.37,169.04,,0.19%
09/09/2015,169.41,172.73,173.41,169.11,,-1.39%
09/08/2015,171.8,170.55,172.16,170.12,,1.64%
09/04/2015,169.03,171.3,171.3,168.02,,-2.07%
09/03/2015,172.6,172.35,173.61,172.13,,0.25%
09/02/2015,172.17,171.32,172.55,170.45,,1.19%
09/01/2015,170.14,172.66,172.66,169.02,,-2.04%
08/31/2015,173.69,177.31,177.31,173.69,,-2.10%
08/28/2015,177.42,177.5,177.65,176.46,,-0.26%
08/27/2015,177.88,175.4,179.23,174.7,,2.13%
08/26/2015,174.17,170.51,174.46,170.42,,2.86%
08/25/2015,169.33,175.2,176.62,169.27,,-2.78%
08/24/2015,174.18,182.66,182.68,173.64,,-4.79%
08/21/2015,182.94,186.3,186.6,182.94,,-1.90%
08/20/2015,186.49,187.59,187.89,186.32,,-0.85%
08/19/2015,188.08,188.44,189.15,187.11,,-0.58%
08/18/2015,189.17,188.93,189.51,188.35,,0.07%
08/17/2015,189.04,187.66,189.05,186.83,,0.70%
08/14/2015,187.72,186.43,187.8,185.58,,0.58%
08/13/2015,186.63,186.09,187.37,184.56,,0.10%
08/12/2015,186.44,185.43,186.46,184.36,,0.33%
08/11/2015,185.83,184.36,186.47,184.17,,0.70%
08/10/2015,184.54,185.31,185.78,183.9,,-0.13%
08/07/2015,184.78,183.64,184.93,182.64,,0.45%
08/06/2015,183.96,183.39,184.12,181.39,,0.32%
08/05/2015,183.38,184.17,184.71,182.85,,-0.23%
08/04/2015,183.81,184.38,185.57,183.48,,-0.41%
08/03/2015,184.57,183.59,184.83,183.59,,0.52%
07/31/2015,183.62,183.27,185.12,183.27,,0.60%
