Date,Price,Open,High,Low,Vol.,Change %
06/09/2015,213.78,214.04,214.84,213.65,,-0.14%
06/08/2015,214.09,215.4,215.48,213.96,,-0.63%
06/05/2015,215.44,217.37,217.37,214.85,,-1.28%
06/04/2015,218.24,218.59,219.85,217.96,,-0.24%
06/03/2015,218.77,221.76,221.9,217.48,,-1.40%
06/02/2015,221.88,224.86,224.86,220.43,,-1.39%
06/01/2015,225.01,224.72,226.29,224.31,,0.15%
05/29/2015,224.68,225.1,225.61,223.77,,-0.17%
05/28/2015,225.06,224.48,225.53,223.63,,0.26%
05/27/2015,224.48,223.7,224.86,223.45,,0.31%
05/26/2015,223.78,225.23,225.23,222.55,,-0.68%
05/22/2015,225.32,225.61,225.99,223.97,,-0.18%
05/21/2015,225.72,225.85,226.58,224.72,,-0.05%
05/20/2015,225.84,225.41,227.39,225.1,,0.16%
05/19/2015,225.47,224.88,225.99,223.39,,0.23%
05/18/2015,224.96,223.88,225.33,223.17,,0.35%
05/15/2015,224.17,221.45,224.65,221.45,,1.26%
05/14/2015,221.38,219.21,221.84,219.21,,1.05%
05/13/2015,219.07,221.33,222.57,218.24,,-1.05%
05/12/2015,221.4,221.52,221.75,219.36,,-0.30%
05/11/2015,222.07,223.5,225.19,221.75,,-0.70%
05/08/2015,223.64,222.51,225.32,222.51,,0.77%
05/07/2015,221.94,221.1,223.33,221.1,,0.43%
05/06/2015,221.0,222.32,223.18,218.92,,-0.59%
05/05/2015,222.31,227.35,227.35,221.89,,-2.28%
05/04/2015,227.5,225.85,229.26,225.68,,0.73%
05/01/2015,225.85,224.65,225.89,223.26,,0.57%
04/30/2015,224.58,227.32,227.32,223.03,,-1.29%
04/29/2015,227.51,227.83,228.04,225.56,,-0.34%
04/28/2015,228.29,226.22,228.31,225.04,,0.71%
04/27/2015,226.67,229.68,230.12,226.02,,-1.24%
04/24/2015,229.51,227.21,230.97,226.83,,0.99%
04/23/2015,227.27,225.89,228.25,225.82,,0.62%
04/22/2015,225.87,225.66,226.47,224.52,,0.25%
04/21/2015,225.3,227.54,229.1,224.63,,-0.96%
04/20/2015,227.49,224.29,229.21,224.29,,1.49%
04/17/2015,224.16,224.9,225.88,223.38,,-0.34%
04/16/2015,224.93,226.19,226.19,223.06,,-0.61%
04/15/2015,226.3,225.97,228.31,225.97,,0.19%
04/14/2015,225.87,224.69,226.55,224.66,,0.56%
04/13/2015,224.61,227.09,227.09,224.54,,-1.04%
04/10/2015,226.97,225.46,227.82,225.09,,0.79%
04/09/2015,225.2,226.19,226.19,223.94,,-0.48%
04/08/2015,226.28,226.96,227.05,225.13,,-0.29%
04/07/2015,226.93,229.32,229.36,226.74,,-1.08%
04/06/2015,229.41,226.53,230.84,226.53,,1.28%
04/02/2015,226.52,225.94,227.26,225.55,,0.26%
04/01/2015,225.93,225.63,226.46,222.6,,0.11%
03/31/2015,225.68,225.67,227.05,224.13,,-0.05%
03/30/2015,225.8,222.92,226.48,222.92,,1.31%
03/27/2015,222.89,221.81,224.17,221.54,,0.52%
03/26/2015,221.73,223.39,224.45,221.04,,-0.80%
03/25/2015,223.52,226.49,227.74,223.46,,-1.22%
03/24/2015,226.29,228.82,229.87,225.83,,-1.17%
03/23/2015,228.98,228.7,229.84,228.64,,0.12%
03/20/2015,228.71,226.6,229.14,226.36,,0.93%
03/19/2015,226.6,228.69,230.27,226.14,,-0.99%
03/18/2015,228.86,222.8,230.17,222.23,,2.72%
03/17/2015,222.81,222.99,224.05,222.05,,-0.17%
03/16/2015,223.2,219.61,224.76,219.61,,1.70%
03/13/2015,219.47,221.63,221.63,217.4,,-1.01%
03/12/2015,221.71,217.86,222.55,217.86,,1.89%
03/11/2015,217.59,219.14,220.15,217.13,,-0.66%
03/10/2015,219.03,219.31,221.57,218.43,,-0.16%
03/09/2015,219.39,219.15,220.5,218.97,,0.11%
03/06/2015,219.15,226.1,226.1,218.26,,-3.07%
03/05/2015,226.1,224.38,227.11,224.38,,0.77%
03/04/2015,224.38,225.8,225.8,223.6,,-0.63%
03/03/2015,225.8,224.26,225.83,222.8,,0.71%
03/02/2015,224.2,228.66,228.66,222.7,,-1.95%
02/27/2015,228.67,228.91,229.41,227.71,,-0.10%
02/26/2015,228.89,230.62,231.58,228.46,,-0.75%
02/25/2015,230.61,234.45,234.45,230.29,,-1.63%
02/24/2015,234.44,233.0,235.79,232.3,,0.61%
02/23/2015,233.01,231.48,233.01,231.16,,0.67%
02/20/2015,231.46,231.36,231.8,228.41,,0.04%
02/19/2015,231.36,233.99,234.07,230.55,,-1.09%
02/18/2015,233.92,228.5,234.15,228.19,,2.36%
02/17/2015,228.52,228.73,230.86,226.64,,-0.10%
02/13/2015,228.74,232.09,232.09,226.96,,-1.57%
02/12/2015,232.39,233.68,234.17,231.61,,-0.53%
02/11/2015,233.63,238.97,238.97,233.16,,-2.39%
02/10/2015,239.35,234.52,239.62,234.52,,2.08%
02/09/2015,234.47,236.55,237.71,233.44,,-0.90%
02/06/2015,236.6,246.67,246.67,235.23,,-4.13%
02/05/2015,246.8,244.7,247.33,244.05,,0.86%
02/04/2015,244.69,247.71,248.11,244.19,,-1.29%
02/03/2015,247.88,246.83,248.57,245.47,,0.42%
02/02/2015,246.84,245.79,247.73,243.33,,0.44%
01/30/2015,245.77,251.03,251.03,245.59,,-2.24%
01/29/2015,251.4,248.09,251.82,246.79,,1.33%
01/28/2015,248.1,250.43,253.29,247.6,,-0.94%
01/27/2015,250.46,249.9,251.57,249.42,,0.17%
01/26/2015,250.04,250.13,250.14,247.74,,-0.04%
01/23/2015,250.15,249.43,251.27,249.43,,0.34%
01/22/2015,249.31,250.41,251.73,247.68,,-0.44%
01/21/2015,250.41,247.88,250.73,245.84,,0.99%
01/20/2015,247.96,247.59,248.47,245.69,,0.23%
01/16/2015,247.4,245.23,247.5,244.59,,0.88%
01/15/2015,245.23,243.56,245.85,243.16,,0.71%
01/14/2015,243.49,241.15,243.59,239.77,,0.95%
01/13/2015,241.21,240.46,244.89,240.04,,0.32%
01/12/2015,240.45,241.21,242.0,239.03,,-0.27%
01/09/2015,241.09,242.68,243.23,239.9,,-0.65%
01/08/2015,242.67,240.98,243.46,240.98,,0.71%
01/07/2015,240.97,238.95,241.86,238.23,,0.98%
01/06/2015,238.64,238.39,242.7,238.39,,0.12%
01/05/2015,238.35,241.51,241.7,237.4,,-1.31%
01/02/2015,241.51,240.35,241.86,238.68,,0.57%
12/31/2014,240.14,245.09,245.57,239.97,,-1.84%
12/30/2014,244.65,249.51,249.51,244.36,,-2.09%
12/29/2014,249.87,247.1,250.98,247.1,,1.11%
12/26/2014,247.12,244.49,248.21,244.49,,1.21%
12/24/2014,244.17,240.01,244.73,240.01,,1.81%
12/23/2014,239.84,239.6,240.98,239.09,,0.28%
12/22/2014,239.16,238.57,239.18,237.29,,0.33%
12/19/2014,238.38,238.35,240.15,237.36,,0.01%
12/18/2014,238.35,234.34,238.35,233.79,,1.95%
12/17/2014,233.78,229.7,234.04,229.7,,1.94%
12/16/2014,229.34,229.79,233.1,227.82,,-0.19%
12/15/2014,229.77,232.18,233.14,228.56,,-0.89%
12/12/2014,231.84,233.37,235.21,231.78,,-0.96%
12/11/2014,234.08,232.07,235.75,232.07,,1.00%
12/10/2014,231.76,234.55,236.26,231.69,,-1.21%
12/09/2014,234.6,232.89,235.17,232.69,,0.49%
12/08/2014,233.45,231.98,234.39,231.98,,0.71%
12/05/2014,231.8,233.02,233.19,230.73,,-0.83%
12/04/2014,233.74,234.02,234.9,232.71,,-0.09%
12/03/2014,233.94,234.52,234.75,232.57,,-0.28%
12/02/2014,234.6,232.77,235.26,231.68,,0.69%
12/01/2014,233.0,231.82,234.92,230.81,,0.17%
11/28/2014,232.61,230.59,233.54,230.59,,1.06%
11/26/2014,230.16,229.29,230.77,229.12,,0.51%
11/25/2014,229.0,229.36,229.44,227.66,,-0.11%
11/24/2014,229.25,231.39,231.72,229.1,,-0.89%
11/21/2014,231.3,230.52,231.97,229.27,,0.38%
11/20/2014,230.42,230.37,231.22,229.52,,-0.23%
11/19/2014,230.96,230.66,231.5,229.51,,-0.06%
11/18/2014,231.11,230.79,232.22,229.81,,0.26%
11/17/2014,230.5,227.35,230.8,227.17,,1.35%
11/14/2014,227.44,227.94,228.49,226.97,,-0.38%
11/13/2014,228.3,230.53,231.46,227.79,,-0.82%
11/12/2014,230.18,234.15,234.15,229.29,,-2.03%
11/11/2014,234.95,235.59,236.13,233.99,,-0.35%
11/10/2014,235.78,234.42,235.91,233.46,,0.51%
11/07/2014,234.58,232.47,234.61,232.05,,1.01%
11/06/2014,232.24,235.98,235.98,230.95,,-1.80%
11/05/2014,236.5,231.72,236.6,231.48,,2.31%
11/04/2014,231.15,232.46,233.57,230.22,,-0.59%
11/03/2014,232.53,231.2,233.12,231.19,,0.69%
10/31/2014,230.93,231.55,231.71,229.2,,0.04%
10/30/2014,230.84,226.57,230.99,226.57,,2.06%
10/29/2014,226.17,227.58,228.35,223.97,,-0.61%
10/28/2014,227.56,226.39,227.56,224.83,,0.71%
10/27/2014,225.96,226.41,227.42,225.45,,-0.21%
10/24/2014,226.44,224.61,226.99,224.47,,0.96%
10/23/2014,224.29,224.54,225.58,223.44,,0.19%
10/22/2014,223.86,222.49,225.53,222.36,,0.63%
10/21/2014,222.45,221.78,222.76,221.02,,0.37%
10/20/2014,221.63,218.65,221.79,218.65,,1.40%
10/17/2014,218.58,217.45,219.03,215.56,,0.59%
10/16/2014,217.3,216.62,217.75,213.33,,0.03%
10/15/2014,217.23,219.62,220.63,213.13,,-1.33%
10/14/2014,220.16,218.72,222.57,218.06,,0.97%
10/13/2014,218.05,218.11,220.99,217.99,,-0.09%
10/10/2014,218.25,217.82,220.11,217.82,,0.51%
10/09/2014,217.15,220.63,221.9,217.08,,-1.65%
10/08/2014,220.79,216.04,220.94,216.04,,2.23%
10/07/2014,215.98,215.81,218.27,215.45,,-0.10%
10/06/2014,216.2,216.58,217.3,215.3,,-0.01%
10/03/2014,216.22,215.2,216.52,213.66,,0.62%
10/02/2014,214.89,214.89,216.33,214.49,,-0.12%
10/01/2014,215.14,214.22,217.11,214.22,,0.54%
09/30/2014,213.99,213.89,216.13,213.25,,0.20%
09/29/2014,213.57,211.84,213.7,211.13,,0.54%
09/26/2014,212.42,212.11,213.04,210.49,,0.17%
09/25/2014,212.07,213.15,214.03,212.07,,-0.56%
09/24/2014,213.27,214.17,214.23,212.68,,-0.32%
09/23/2014,213.96,214.55,214.89,213.61,,-0.37%
09/22/2014,214.76,215.87,216.05,214.35,,-0.72%
09/19/2014,216.32,214.49,216.54,214.49,,0.86%
09/18/2014,214.48,216.0,216.72,213.73,,-0.69%
09/17/2014,215.97,216.96,217.47,214.99,,-0.24%
09/16/2014,216.48,213.76,216.99,213.76,,1.23%
09/15/2014,213.85,213.47,214.87,213.14,,0.30%
09/12/2014,213.2,216.47,216.47,212.6,,-1.81%
09/11/2014,217.14,215.36,217.28,214.88,,0.85%
09/10/2014,215.32,216.04,216.35,214.59,,-0.39%
09/09/2014,216.17,218.31,218.31,215.94,,-1.19%
09/08/2014,218.78,220.27,220.27,217.78,,-0.72%
09/05/2014,220.37,217.85,220.37,217.82,,1.24%
09/04/2014,217.67,217.42,218.05,216.4,,0.00%
09/03/2014,217.67,216.79,218.38,216.79,,0.55%
09/02/2014,216.47,218.69,218.94,215.35,,-1.02%
08/29/2014,218.7,217.08,218.71,216.9,,0.75%
08/28/2014,217.08,215.18,217.11,214.8,,0.68%
08/27/2014,215.62,213.88,215.66,213.75,,0.92%
08/26/2014,213.65,216.12,216.8,213.62,,-1.13%
08/25/2014,216.09,215.31,216.67,215.05,,0.62%
08/22/2014,214.75,215.38,216.15,213.58,,-0.29%
08/21/2014,215.38,214.92,216.49,214.92,,0.24%
08/20/2014,214.87,214.2,215.02,213.54,,0.22%
08/19/2014,214.39,212.02,214.41,211.96,,1.23%
08/18/2014,211.78,212.47,213.28,211.4,,-0.17%
08/15/2014,212.14,211.59,213.49,211.13,,0.31%
08/14/2014,211.48,209.64,211.54,209.64,,0.96%
08/13/2014,209.47,208.68,210.01,208.27,,0.21%
08/12/2014,209.03,208.99,209.96,208.73,,-0.11%
08/11/2014,209.27,210.18,210.95,209.05,,-0.40%
08/08/2014,210.12,206.43,210.19,206.43,,1.98%
08/07/2014,206.04,204.21,206.82,204.21,,1.14%
08/06/2014,203.71,205.75,205.75,203.21,,-1.28%
08/05/2014,206.36,208.48,209.06,205.63,,-1.28%
08/04/2014,209.03,210.24,210.27,205.53,,-0.58%
08/01/2014,210.26,209.26,211.75,208.97,,0.42%
07/31/2014,209.38,212.27,212.71,209.22,,-1.68%
07/30/2014,212.95,216.47,216.94,211.97,,-1.65%
07/29/2014,216.52,218.75,219.04,216.32,,-1.06%
07/28/2014,218.83,215.53,219.1,215.32,,1.47%
07/25/2014,215.67,217.31,218.02,215.43,,-0.79%
07/24/2014,217.38,216.85,217.72,216.12,,0.36%
07/23/2014,216.6,216.79,216.98,216.19,,-0.03%
07/22/2014,216.67,217.42,217.78,216.59,,-0.16%
07/21/2014,217.02,216.94,217.63,215.8,,-0.10%
07/18/2014,217.24,215.07,217.34,214.45,,1.08%
07/17/2014,214.92,216.66,217.37,214.91,,-0.99%
07/16/2014,217.06,216.61,217.17,215.21,,0.40%
07/15/2014,216.2,215.22,216.82,215.13,,0.51%
07/14/2014,215.11,217.99,218.09,215.09,,-1.20%
07/11/2014,217.73,219.12,219.52,217.37,,-0.69%
07/10/2014,219.25,217.73,219.47,217.72,,0.61%
07/09/2014,217.93,218.45,218.82,216.88,,-0.15%
07/08/2014,218.26,217.06,218.69,217.06,,0.62%
07/07/2014,216.92,216.0,217.79,215.91,,0.42%
07/03/2014,216.02,217.81,217.81,215.0,,-1.08%
07/02/2014,218.37,222.4,222.4,217.63,,-1.96%
07/01/2014,222.73,224.89,224.89,222.66,,-0.98%
06/30/2014,224.93,223.11,225.36,222.64,,0.81%
06/27/2014,223.12,221.95,223.59,221.46,,0.34%
06/26/2014,222.37,221.73,222.44,221.08,,0.20%
06/25/2014,221.92,220.66,222.06,220.5,,0.48%
06/24/2014,220.86,220.27,221.62,220.18,,0.25%
06/23/2014,220.31,221.11,221.71,219.33,,-0.32%
06/20/2014,221.01,222.35,222.73,220.88,,-0.60%
06/19/2014,222.35,220.5,222.67,220.5,,0.86%
06/18/2014,220.45,215.69,220.51,215.64,,2.23%
06/17/2014,215.65,215.72,215.98,214.4,,-0.18%
06/16/2014,216.03,214.52,217.73,214.43,,0.69%
06/13/2014,214.56,213.15,214.84,212.12,,0.65%
06/12/2014,213.18,212.33,213.76,209.93,,0.31%
06/11/2014,212.53,215.14,215.14,212.49,,-1.26%
06/10/2014,215.25,215.81,216.45,214.87,,-0.29%
06/09/2014,215.88,217.19,217.57,215.48,,-0.72%
06/06/2014,217.44,218.29,219.24,217.2,,-0.37%
06/05/2014,218.25,216.3,218.53,216.28,,0.82%
06/04/2014,216.47,216.11,216.56,215.25,,0.01%
06/03/2014,216.45,215.68,216.98,215.19,,0.32%
06/02/2014,215.76,215.84,216.2,214.95,,-0.05%
05/30/2014,215.87,214.09,215.95,213.93,,0.76%
05/29/2014,214.25,214.14,214.37,212.89,,0.13%
05/28/2014,213.98,212.86,214.11,212.45,,0.50%
05/27/2014,212.92,211.67,214.11,211.67,,0.81%
05/23/2014,211.2,211.62,212.34,211.14,,-0.24%
05/22/2014,211.7,210.01,212.29,210.01,,0.82%
05/21/2014,209.98,210.06,210.52,209.32,,0.07%
05/20/2014,209.84,209.97,211.15,208.55,,0.01%
05/19/2014,209.81,213.01,213.01,209.72,,-1.56%
05/16/2014,213.14,212.57,213.32,211.73,,0.27%
05/15/2014,212.57,213.46,214.4,212.34,,-0.37%
05/14/2014,213.35,212.33,214.61,212.08,,0.37%
05/13/2014,212.56,212.52,213.6,211.77,,0.16%
05/12/2014,212.22,214.53,214.82,211.97,,-0.99%
05/09/2014,214.34,217.39,217.9,214.24,,-1.41%
05/08/2014,217.41,219.85,220.09,217.05,,-1.16%
05/07/2014,219.96,216.66,219.99,216.66,,1.59%
05/06/2014,216.52,217.34,217.85,216.37,,-0.45%
05/05/2014,217.5,215.59,217.68,215.5,,0.78%
05/02/2014,215.82,219.62,219.62,214.78,,-1.98%
05/01/2014,220.19,219.75,220.83,217.9,,0.32%
04/30/2014,219.49,219.14,221.36,219.14,,0.16%
04/29/2014,219.14,220.2,220.78,218.59,,-0.44%
04/28/2014,220.11,218.94,220.4,218.36,,0.52%
04/25/2014,218.98,216.55,219.06,216.55,,1.14%
04/24/2014,216.52,215.28,217.13,214.26,,0.64%
04/23/2014,215.15,214.98,217.4,214.98,,0.13%
04/22/2014,214.87,214.76,215.21,213.71,,0.04%
04/21/2014,214.78,215.25,216.42,213.72,,-0.16%
04/17/2014,215.13,217.63,218.09,214.73,,-1.16%
04/16/2014,217.65,216.34,217.65,215.73,,0.75%
04/15/2014,216.04,213.3,216.05,213.3,,1.33%
04/14/2014,213.21,212.19,213.77,211.83,,0.65%
04/11/2014,211.83,211.91,213.25,211.45,,-0.10%
04/10/2014,212.05,212.9,214.52,211.41,,-0.39%
04/09/2014,212.87,213.33,213.74,210.69,,-0.27%
04/08/2014,213.44,210.21,213.6,208.95,,1.49%
04/07/2014,210.3,210.63,212.56,210.3,,-0.19%
04/04/2014,210.71,209.93,212.98,209.93,,0.56%
04/03/2014,209.53,209.01,210.18,208.75,,0.33%
04/02/2014,208.85,209.27,209.61,208.08,,-0.20%
04/01/2014,209.27,210.67,210.67,208.51,,-0.65%
03/31/2014,210.64,208.9,211.44,208.81,,1.05%
03/28/2014,208.46,208.05,208.49,207.26,,0.17%
03/27/2014,208.11,206.41,208.2,205.71,,0.78%
03/26/2014,206.5,207.57,208.14,206.5,,-0.40%
03/25/2014,207.33,206.67,207.67,205.45,,0.38%
03/24/2014,206.54,206.22,207.29,205.28,,0.24%
03/21/2014,206.04,204.42,208.0,204.42,,0.79%
03/20/2014,204.42,203.94,204.42,202.1,,0.10%
03/19/2014,204.21,207.31,207.67,203.2,,-1.47%
03/18/2014,207.25,207.7,208.15,206.93,,-0.20%
03/17/2014,207.66,206.79,207.88,205.76,,0.63%
03/14/2014,206.37,205.1,206.99,204.68,,0.58%
03/13/2014,205.19,203.35,205.77,203.12,,0.92%
03/12/2014,203.31,200.63,203.31,200.59,,1.28%
03/11/2014,200.74,201.63,201.81,199.92,,-0.34%
03/10/2014,201.42,201.68,202.07,200.57,,-0.17%
03/07/2014,201.76,201.22,201.77,199.5,,0.25%
03/06/2014,201.26,202.76,203.05,200.67,,-0.63%
03/05/2014,202.54,203.96,203.96,202.23,,-0.71%
03/04/2014,203.99,203.16,204.55,203.16,,0.79%
03/03/2014,202.4,203.83,204.13,202.14,,-0.94%
02/28/2014,204.33,203.17,204.8,203.17,,0.63%
02/27/2014,203.05,203.57,204.41,202.35,,-0.27%
02/26/2014,203.6,204.78,205.05,203.41,,-0.48%
02/25/2014,204.59,204.79,206.34,204.17,,-0.08%
02/24/2014,204.75,205.5,207.21,204.72,,-0.31%
02/21/2014,205.38,205.09,207.12,205.04,,0.15%
02/20/2014,205.07,203.53,205.68,203.38,,0.81%
02/19/2014,203.43,204.33,205.68,203.13,,-0.56%
02/18/2014,204.57,204.01,205.3,204.01,,0.28%
02/14/2014,204.0,202.43,204.02,201.88,,0.68%
02/13/2014,202.63,200.02,202.75,199.84,,1.15%
02/12/2014,200.32,200.12,200.73,199.26,,-0.13%
02/11/2014,200.58,198.77,201.2,198.52,,0.88%
02/10/2014,198.83,197.13,198.87,196.15,,0.71%
02/07/2014,197.42,196.55,197.51,196.21,,0.62%
02/06/2014,196.21,195.08,196.43,194.56,,0.64%
02/05/2014,194.97,195.72,195.72,194.41,,-0.54%
02/04/2014,196.02,197.63,197.68,195.18,,-0.61%
02/03/2014,197.23,198.87,201.3,196.91,,-0.77%
01/31/2014,198.77,196.49,199.13,195.92,,0.82%
01/30/2014,197.15,194.7,197.27,194.7,,1.50%
01/29/2014,194.24,193.99,195.2,193.54,,-0.10%
01/28/2014,194.43,193.79,194.45,193.44,,0.41%
01/27/2014,193.64,193.35,194.46,193.11,,0.21%
01/24/2014,193.23,194.94,196.11,193.23,,-1.12%
01/23/2014,195.42,195.59,195.84,194.3,,-0.31%
01/22/2014,196.02,195.88,196.56,195.73,,0.11%
01/21/2014,195.8,193.8,195.81,193.8,,1.15%
01/17/2014,193.57,193.62,194.01,193.24,,-0.03%
01/16/2014,193.62,192.37,193.64,192.25,,0.65%
01/15/2014,192.37,192.84,193.22,192.15,,-0.21%
01/14/2014,192.78,192.81,193.43,192.14,,0.09%
01/13/2014,192.61,194.23,194.41,192.25,,-0.92%
01/10/2014,194.39,192.37,195.71,192.37,,1.44%
01/09/2014,191.63,190.85,191.76,190.31,,0.57%
01/08/2014,190.54,191.38,191.38,190.09,,-0.55%
01/07/2014,191.59,190.05,191.68,190.05,,0.91%
01/06/2014,189.86,189.76,190.41,189.11,,0.09%
01/03/2014,189.68,190.22,190.67,188.82,,-0.29%
01/02/2014,190.23,193.12,193.12,190.02,,-1.54%
12/31/2013,193.21,192.9,193.45,192.52,,0.23%
12/30/2013,192.77,192.28,193.14,192.01,,0.29%
12/27/2013,192.22,191.89,192.82,191.51,,0.19%
12/26/2013,191.86,192.68,192.91,191.47,,-0.41%
12/24/2013,192.65,191.9,193.13,191.07,,0.34%
12/23/2013,191.99,193.01,193.72,191.91,,-0.34%
12/20/2013,192.65,190.91,193.5,190.9,,0.91%
12/19/2013,190.91,191.83,191.83,189.12,,-0.73%
12/18/2013,192.32,189.78,192.42,187.89,,1.33%
12/17/2013,189.8,190.17,190.38,189.27,,-0.21%
12/16/2013,190.2,189.46,191.37,189.46,,0.59%
12/13/2013,189.09,189.54,189.96,188.65,,-0.14%
12/12/2013,189.35,189.1,190.59,189.07,,0.10%
12/11/2013,189.17,190.65,190.65,188.9,,-0.81%
12/10/2013,190.71,192.59,192.61,190.48,,-1.04%
12/09/2013,192.71,193.68,193.68,191.92,,-0.55%
12/06/2013,193.77,192.12,194.27,192.12,,1.19%
12/05/2013,191.5,192.58,192.58,191.21,,-0.74%
12/04/2013,192.93,191.91,193.07,190.73,,0.22%
12/03/2013,192.51,191.18,192.63,190.57,,0.56%
12/02/2013,191.44,192.17,192.74,190.38,,-0.38%
11/29/2013,192.17,192.28,193.38,192.0,,-0.05%
11/27/2013,192.27,192.88,193.07,191.55,,-0.27%
11/26/2013,192.8,194.74,194.74,192.64,,-0.99%
11/25/2013,194.72,195.74,196.06,194.7,,-0.41%
11/22/2013,195.52,195.47,196.09,194.66,,-0.04%
11/21/2013,195.59,195.33,196.69,194.79,,0.26%
11/20/2013,195.09,197.44,198.22,195.04,,-1.20%
11/19/2013,197.45,198.75,198.75,197.03,,-0.71%
11/18/2013,198.86,199.08,199.21,198.11,,-0.09%
11/15/2013,199.04,197.85,199.06,197.28,,0.60%
11/14/2013,197.85,196.51,198.58,196.43,,0.85%
11/13/2013,196.18,194.74,196.18,193.1,,0.28%
11/12/2013,195.63,196.96,196.96,194.7,,-0.92%
11/11/2013,197.45,197.47,198.41,196.36,,0.02%
11/08/2013,197.42,197.11,197.43,193.91,,-0.21%
11/07/2013,197.83,199.88,200.73,197.53,,-0.97%
11/06/2013,199.77,197.41,199.77,197.4,,1.32%
11/05/2013,197.16,198.47,199.8,197.16,,-0.77%
11/04/2013,198.69,198.55,198.94,196.96,,0.23%
11/01/2013,198.24,197.03,198.86,197.03,,0.74%
10/31/2013,196.78,197.67,198.13,194.61,,-0.53%
10/30/2013,197.83,199.22,200.46,197.62,,-0.66%
10/29/2013,199.14,199.06,199.61,198.39,,0.13%
10/28/2013,198.89,199.23,200.06,198.25,,-0.23%
10/25/2013,199.35,196.94,199.39,196.3,,1.14%
10/24/2013,197.1,197.78,197.99,196.22,,-0.23%
10/23/2013,197.56,197.37,199.74,197.22,,0.03%
10/22/2013,197.5,195.26,198.16,195.14,,1.27%
10/21/2013,195.02,195.32,195.61,194.13,,-0.20%
10/18/2013,195.42,194.9,195.98,194.77,,0.27%
10/17/2013,194.89,191.43,195.19,190.24,,1.61%
10/16/2013,191.81,190.45,191.81,190.02,,0.99%
10/15/2013,189.93,192.22,192.22,189.69,,-1.39%
10/14/2013,192.6,193.23,193.23,190.0,,-0.58%
10/11/2013,193.72,192.72,194.03,192.14,,0.46%
10/10/2013,192.84,190.55,193.05,189.1,,1.48%
10/09/2013,190.03,189.46,192.5,189.17,,0.44%
10/08/2013,189.2,188.01,190.62,187.97,,0.64%
10/07/2013,187.99,188.24,189.48,187.63,,-0.44%
10/04/2013,188.83,188.47,189.43,188.17,,0.21%
10/03/2013,188.44,190.19,190.19,187.77,,-1.24%
10/02/2013,190.8,190.13,191.09,189.2,,0.15%
10/01/2013,190.52,189.91,191.1,189.85,,0.36%
09/30/2013,189.84,189.45,190.36,189.01,,-0.12%
09/27/2013,190.07,190.78,191.64,189.51,,-0.68%
09/26/2013,191.37,191.68,192.44,190.67,,-0.13%
09/25/2013,191.62,192.97,193.67,191.62,,-0.73%
09/24/2013,193.03,193.31,193.58,192.44,,-0.10%
09/23/2013,193.22,190.81,193.89,190.03,,1.16%
09/20/2013,191.0,193.81,193.84,190.86,,-1.45%
09/19/2013,193.81,194.85,195.94,193.12,,-0.46%
09/18/2013,194.7,189.03,195.51,188.41,,3.00%
09/17/2013,189.03,188.24,189.21,188.16,,0.55%
09/16/2013,188.0,188.28,190.73,187.62,,0.22%
09/13/2013,187.59,186.41,187.88,186.41,,0.78%
09/12/2013,186.14,186.91,188.23,185.92,,-0.33%
09/11/2013,186.75,188.49,188.49,185.8,,-0.92%
09/10/2013,188.48,187.5,188.5,186.97,,0.72%
09/09/2013,187.14,186.52,187.29,185.78,,0.41%
09/06/2013,186.38,185.66,187.6,185.66,,0.56%
09/05/2013,185.34,185.93,186.45,184.87,,-0.38%
09/04/2013,186.04,186.11,186.51,184.46,,-0.14%
09/03/2013,186.31,189.08,189.8,185.98,,-1.13%
08/30/2013,188.44,188.49,189.44,187.72,,0.03%
08/29/2013,188.38,189.03,189.36,187.92,,-0.53%
08/28/2013,189.38,188.82,189.98,187.92,,0.30%
08/27/2013,188.82,188.14,189.89,187.59,,-0.04%
08/26/2013,188.9,190.42,190.53,188.79,,-0.79%
08/23/2013,190.4,189.18,190.84,188.45,,0.78%
08/22/2013,188.93,187.9,189.45,187.57,,0.66%
08/21/2013,187.7,189.59,189.59,186.95,,-1.16%
08/20/2013,189.91,188.42,191.37,188.31,,0.84%
08/19/2013,188.32,189.6,190.5,187.87,,-0.79%
08/16/2013,189.82,191.88,191.88,188.79,,-1.07%
08/15/2013,191.88,193.52,193.75,191.7,,-1.41%
08/14/2013,194.62,195.85,195.89,193.54,,-0.76%
08/13/2013,196.11,197.21,197.25,195.83,,-0.56%
08/12/2013,197.21,197.8,197.8,196.6,,-0.64%
08/09/2013,198.48,199.8,200.06,198.34,,-0.68%
08/08/2013,199.84,199.33,200.39,198.59,,0.40%
08/07/2013,199.05,197.78,199.35,196.9,,0.45%
08/06/2013,198.15,199.17,199.24,197.86,,-0.60%
08/05/2013,199.34,200.16,200.23,199.33,,-0.71%
08/02/2013,200.76,200.87,201.02,199.61,,-0.08%
08/01/2013,200.93,200.06,201.13,199.27,,0.75%
07/31/2013,199.44,200.81,200.81,198.55,,-0.71%
07/30/2013,200.86,200.93,202.26,200.38,,0.25%
07/29/2013,200.35,199.53,201.15,199.45,,0.20%
07/26/2013,199.95,198.73,200.0,197.58,,0.36%
07/25/2013,199.24,197.29,199.29,197.11,,0.88%
07/24/2013,197.5,200.49,200.49,196.74,,-1.55%
07/23/2013,200.6,200.14,201.12,199.6,,0.28%
